doc	source_file	pmid	field	kind	entity_id	label	original_spans	context	relationship_subject_id	relationship_subject_label	chemical_relationship	chemical_level_type	chemical_base_label	chebi_label	chemicals_utilized	study_taxa	strains	chemical_relationship_id	chemical_relationship_label	chemical_relationship_match_type	grounded_id	grounded_ids	kg_name	kg_category	match_type	kg_edge_count	kg_edge_evidence
964	00964-37252862-abstract.txt	37252862	strains	strain	AUTO:KCTC%2052885T	KCTC 52885T	464:475	... most closely related to Gracilimonas amylolytica [[KCTC 52885T]] (97.7 %), followed by Gracilimonas halophila KCTC...							0	0	1									0	
964	00964-37252862-abstract.txt	37252862	strains	strain	AUTO:KCTC%2082454T	KCTC 82454T	1424:1435	"... nov. is proposed. The type strain is CAU 1638T (=[[KCTC 82454T]]=MCCC 1K06087T).
"							0	0	1									0	
964	00964-37252862-abstract.txt	37252862	strains	strain	AUTO:MCCC%201K06087T	MCCC 1K06087T	1436:1449	"...posed. The type strain is CAU 1638T (=KCTC 82454T=[[MCCC 1K06087T]]).
"							0	0	1									0	
964	00964-37252862-abstract.txt	37252862	study_taxa	taxon_candidate	AUTO:Gracilimonas%20amylolytica	Gracilimonas amylolytica	439:463	...ein. Strain CAU 1638T was most closely related to [[Gracilimonas amylolytica]] KCTC 52885T (97.7 %), followed by Gracilimonas ha...							0	1	0				NCBITaxon:1749045	NCBITaxon:1749045	Gracilimonas amylolytica	biolink:OrganismTaxon	name	4	out:biolink:subclass_of:NCBITaxon:649462|in:biolink:subclass_of:kgmicrobe.strain:CGMCC-1.16248|in:biolink:subclass_of:kgmicrobe.strain:KCTC-52885|in:biolink:subclass_of:kgmicrobe.strain:bacdive_158807
964	00964-37252862-abstract.txt	37252862	study_taxa	taxon_candidate	AUTO:Gracilimonas%20halophila	Gracilimonas halophila	498:520	...nas amylolytica KCTC 52885T (97.7 %), followed by [[Gracilimonas halophila]] KCTC 52042T (97.4 %), Gracilimonas rosea KCCM 902...							0	1	0				NCBITaxon:1834464	NCBITaxon:1834464	Gracilimonas halophila	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:KCTC-52042|in:biolink:subclass_of:kgmicrobe.strain:MCCC-1H00135|in:biolink:subclass_of:kgmicrobe.strain:bacdive_140707|out:biolink:subclass_of:NCBITaxon:649462
964	00964-37252862-abstract.txt	37252862	study_taxa	taxon_candidate	AUTO:Gracilimonas%20mengyeensis	Gracilimonas mengyeensis	621:645	...6T (97.2 %), Gracilimonas tropica KCCM 90063T and [[Gracilimonas mengyeensis]] DSM 21985T (97.1 %), as revealed by 16S rRNA gene...							0	1	0				NCBITaxon:1302730	NCBITaxon:1302730	Gracilimonas mengyeensis	biolink:OrganismTaxon	name	44	out:biolink:subclass_of:NCBITaxon:649462|out:METPO:2000517:mediadive.medium:514b|out:biolink:has_phenotype:METPO:1000602|out:biolink:has_phenotype:METPO:1000703|out:METPO:2000006:CHEBI:17754
964	00964-37252862-abstract.txt	37252862	study_taxa	taxon_candidate	AUTO:Gracilimonas%20rosea	Gracilimonas rosea	543:561	...d by Gracilimonas halophila KCTC 52042T (97.4 %), [[Gracilimonas rosea]] KCCM 90206T (97.2 %), Gracilimonas tropica KCCM 9...							0	1	0				NCBITaxon:1309792	NCBITaxon:1309792	Gracilimonas rosea	biolink:OrganismTaxon	name	21	out:biolink:subclass_of:NCBITaxon:649462|out:METPO:2000006:CHEBI:28757|out:METPO:2000006:CHEBI:22599|out:METPO:2000006:CHEBI:17234|out:biolink:has_phenotype:METPO:1000871
964	00964-37252862-abstract.txt	37252862	study_taxa	taxon_candidate	AUTO:Gracilimonas%20sediminicola	Gracilimonas sediminicola	1345:1370	...ies of the genus Gracilimonas, for which the name [[Gracilimonas sediminicola]] sp. nov. is proposed. The type strain is CAU 1638...							0	1	0				NCBITaxon:2952158	NCBITaxon:2952158	Gracilimonas sediminicola	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:KCTC-82454|in:biolink:subclass_of:kgmicrobe.strain:MCCC-1K06087|in:biolink:subclass_of:kgmicrobe.strain:bacdive_170860|out:biolink:subclass_of:NCBITaxon:649462
964	00964-37252862-abstract.txt	37252862	study_taxa	taxon_candidate	AUTO:Gracilimonas%20tropica	Gracilimonas tropica	584:604	...97.4 %), Gracilimonas rosea KCCM 90206T (97.2 %), [[Gracilimonas tropica]] KCCM 90063T and Gracilimonas mengyeensis DSM 2198...							0	1	0				NCBITaxon:454600	NCBITaxon:454600	Gracilimonas tropica	biolink:OrganismTaxon	name	11	in:biolink:subclass_of:NCBITaxon:1121930|out:biolink:subclass_of:NCBITaxon:649462|out:biolink:has_phenotype:METPO:1000871|out:biolink:has_phenotype:METPO:1000703|out:biolink:has_phenotype:METPO:1000667
964	00964-37252862-abstract.txt	37252862	chemical_utilization_object	chemical	AUTO:catalase	catalase	332:340	... NaCl (optimum, 2 %). The cells were positive for [[catalase]] and oxidase and did not hydrolyse starch and case...	AUTO:CAU%201638T	CAU 1638T	produces	chemical_name	catalase		1	0	0	METPO:2000202	produces	label	mediadive.ingredient:270	mediadive.ingredient:270	Catalase	biolink:ChemicalEntity	name	14	in:biolink:has_part:mediadive.solution:1038|in:biolink:has_part:mediadive.solution:1371|in:biolink:has_part:mediadive.solution:1474|in:biolink:has_part:mediadive.solution:1732|in:biolink:has_part:mediadive.solution:1750
964	00964-37252862-abstract.txt	37252862	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	283:287	....0 (optimum, pH 6.5) and in the presence of 0-10% [[NaCl]] (optimum, 2 %). The cells were positive for catal...	AUTO:CAU%201638T	CAU 1638T	tolerates	chemical_name	NaCl	NaCl	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
964	00964-37252862-abstract.txt	37252862	chemical_utilization_object	chemical	AUTO:oxidase	oxidase	345:352	...m, 2 %). The cells were positive for catalase and [[oxidase]] and did not hydrolyse starch and casein. Strain C...	AUTO:CAU%201638T	CAU 1638T	produces	chemical_name	oxidase		1	0	0	METPO:2000202	produces	label						0	
964	00964-37252862-abstract.txt	37252862	chemical_utilization_object	chemical	AUTO:0-10%25%20NaCl	0-10% NaCl	277:287	The cells of strain CAU 1638T grew at 25-37 °C (optimum, 30 °C), at pH 6.0-7.0 (optimum, pH 6.5) and in the presence of [[0-10% NaCl]] (optimum, 2 %).	AUTO:CAU%201638T	CAU 1638T	has range NaCl observation	concentration	NaCl	0-10% NaCl	1	0	0	METPO:2000509	has range NaCl observation	kg_microbe_metpo	CHEBI:26710	CHEBI:26710	0-10% NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	context_concentration	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
964	00964-37252862-abstract.txt	37252862	chemical_utilization_object	chemical	AUTO:optimum%202%20%25%20NaCl	optimum 2 % NaCl	283:287; 298:301	The cells of strain CAU 1638T grew at 25-37 °C (optimum, 30 °C), at pH 6.0-7.0 (optimum, pH 6.5) and in the presence of 0-10% [[NaCl]] (optimum, [[2 %]]).	AUTO:CAU%201638T	CAU 1638T	has optimum NaCl observation	optimum	NaCl	optimum 2 % NaCl	1	0	0	METPO:2000507	has optimum NaCl observation	kg_microbe_metpo	CHEBI:26710	CHEBI:26710	optimum 2 % NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	context_optimum	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
964	00964-37252862-abstract.txt	37252862	pH_observation	phenotype_observation	AUTO:pH%20optimum%206.5	pH optimum 6.5	177:186; 235:252	The cells of strain [[CAU 1638T]] grew at 25-37 °C (optimum, 30 °C), at pH 6.0-7.0[[ (optimum, pH 6.5]]) and in the presence of 0-10% NaCl (optimum, 2 %).	AUTO:CAU%201638T	CAU 1638T	has optimum pH observation	optimum	pH		0	0	0	METPO:2000501	has optimum pH observation	kg_microbe_metpo	METPO:1001013	METPO:1001013	optimum pH observation	biolink:OntologyClass	kg_microbe_metpo	0	
964	00964-37252862-abstract.txt	37252862	pH_observation	phenotype_observation	AUTO:pH%20range%206.0-7.0	pH range 6.0-7.0	177:186; 225:235	The cells of strain [[CAU 1638T]] grew at 25-37 °C (optimum, 30 °C), at [[pH 6.0-7.0]] (optimum, pH 6.5) and in the presence of 0-10% NaCl (optimum, 2 %).	AUTO:CAU%201638T	CAU 1638T	has range pH observation	range	pH		0	0	0	METPO:2000503	has range pH observation	kg_microbe_metpo	METPO:1001015	METPO:1001015	pH range observation	biolink:OntologyClass	kg_microbe_metpo	0	
964	00964-37252862-abstract.txt	37252862	temperature_observation	phenotype_observation	AUTO:temperature%20optimum%2030%20%C2%B0C	temperature optimum 30 °C	177:186; 203:219	The cells of strain [[CAU 1638T]] grew at 25-37 °C[[ (optimum, 30 °C]]), at pH 6.0-7.0 (optimum, pH 6.5) and in the presence of 0-10% NaCl (optimum, 2 %).	AUTO:CAU%201638T	CAU 1638T	has optimum temperature observation	optimum	temperature		0	0	0	METPO:2000053	has optimum temperature observation	kg_microbe_metpo	METPO:1001001	METPO:1001001	optimum temperature observation	biolink:OntologyClass	kg_microbe_metpo	0	
964	00964-37252862-abstract.txt	37252862	temperature_observation	phenotype_observation	AUTO:temperature%20range%2025-37%20%C2%B0C	temperature range 25-37 °C	177:186; 195:203	The cells of strain [[CAU 1638T]] grew at [[25-37 °C]] (optimum, 30 °C), at pH 6.0-7.0 (optimum, pH 6.5) and in the presence of 0-10% NaCl (optimum, 2 %).	AUTO:CAU%201638T	CAU 1638T	has range temperature observation	range	temperature		0	0	0	METPO:2000055	has range temperature observation	kg_microbe_metpo	METPO:1001003	METPO:1001003	temperature range observation	biolink:OntologyClass	kg_microbe_metpo	0	
965	00965-37252856-abstract.txt	37252856	strains	strain	AUTO:BC00092T	BC00092T	106:114; 282:290; 615:623; 935:943; 1012:1020; 1148:1156	"...od-shaped and motile bacterium, designated strain [[BC00092T]], was isolated from brackish ground water collecte...; ... Province, Thailand. The phylogenetic analysis of [[BC00092T]] based on 16S rRNA gene sequences revealed that th...; ...alculated from the whole-genome sequences between [[BC00092T]] and closely related type strains of species withi...; ... sequences from the annotated assembled genome of [[BC00092T]]. According to the results of the polyphasic taxon...; ...results of the polyphasic taxonomic study, strain [[BC00092T]] represents a novel species within the genus Leeia...; ...peluncae sp. nov. is proposed. The type strain is [[BC00092T]] (TBRC 13508T = KCTC 92111T).
"							0	0	1									0	
965	00965-37252856-abstract.txt	37252856	strains	strain	AUTO:DSM%2017879T	DSM 17879T	429:439	...nus Leeia and was closely related to Leeia oryzae [[DSM 17879T]] (96.68 %) and Leeia aquatica IMCC25680T (94.89 %)...							0	0	1									0	
965	00965-37252856-abstract.txt	37252856	strains	strain	AUTO:IMCC25680T	IMCC25680T	469:479	...ia oryzae DSM 17879T (96.68 %) and Leeia aquatica [[IMCC25680T]] (94.89 %). The average nucleotide identity and di...							0	0	1									0	
965	00965-37252856-abstract.txt	37252856	strains	strain	AUTO:KCTC%2092111T	KCTC 92111T	1172:1183	"...posed. The type strain is BC00092T (TBRC 13508T = [[KCTC 92111T]]).
"							0	0	1									0	
965	00965-37252856-abstract.txt	37252856	strains	strain	AUTO:TBRC%2013508T	TBRC 13508T	1158:1169	"...p. nov. is proposed. The type strain is BC00092T ([[TBRC 13508T]] = KCTC 92111T).
"							0	0	1									0	
965	00965-37252856-abstract.txt	37252856	study_taxa	taxon_candidate	AUTO:Leeia%20aquatica	Leeia aquatica	454:468	... related to Leeia oryzae DSM 17879T (96.68 %) and [[Leeia aquatica]] IMCC25680T (94.89 %). The average nucleotide iden...							0	1	0				NCBITaxon:2725557	NCBITaxon:2725557	Leeia aquatica	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:KACC-19487|in:biolink:subclass_of:kgmicrobe.strain:NBRC-113132|in:biolink:subclass_of:kgmicrobe.strain:bacdive_167173|out:biolink:subclass_of:NCBITaxon:650341
965	00965-37252856-abstract.txt	37252856	study_taxa	taxon_candidate	AUTO:Leeia%20oryzae	Leeia oryzae	416:428	...ber of the genus Leeia and was closely related to [[Leeia oryzae]] DSM 17879T (96.68 %) and Leeia aquatica IMCC25680...							0	1	0				NCBITaxon:356662	NCBITaxon:356662	Leeia oryzae	biolink:OrganismTaxon	name	12	in:biolink:subclass_of:NCBITaxon:1122158|out:biolink:subclass_of:NCBITaxon:650341|out:METPO:2000006:CHEBI:33942|out:METPO:2000006:CHEBI:22599|out:biolink:has_phenotype:METPO:1000702
965	00965-37252856-abstract.txt	37252856	study_taxa	taxon_candidate	AUTO:Leeia%20speluncae	Leeia speluncae	1091:1106	...pecies within the genus Leeia, for which the name [[Leeia speluncae]] sp. nov. is proposed. The type strain is BC00092T...							0	1	0				NCBITaxon:2884804	NCBITaxon:2884804	Leeia speluncae	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:KCTC-92111|in:biolink:subclass_of:kgmicrobe.strain:TBRC-13508|in:biolink:subclass_of:kgmicrobe.strain:bacdive_170538|out:biolink:subclass_of:NCBITaxon:650341
965	00965-37252856-abstract.txt	37252856	study_taxa	taxon_candidate	AUTO:Leeiaceae	Leeiaceae	686:695; 850:859	...related type strains of species within the family [[Leeiaceae]] were lower than the species demarcation threshold...; ...nserved signature indels of members of the family [[Leeiaceae]] were found in the protein sequences from the anno...							0	1	0				NCBITaxon:2897178	NCBITaxon:2897178	Leeiaceae	biolink:OrganismTaxon	name	3	out:biolink:subclass_of:NCBITaxon:206351|in:biolink:subclass_of:NCBITaxon:3317181|in:biolink:subclass_of:NCBITaxon:650341
966	00966-37252850-abstract.txt	37252850	strains	strain	AUTO:CCTCC%20AA%20206006T	CCTCC AA 206006T	256:272; 1216:1232	... rRNA gene similarities to Yinghuangia seranimata [[CCTCC AA 206006T]] (98.7 %), Yinghuangia catbensis VN07A0015T (98.3 ...; ...dDDH) value between KLBMP 8922T and Y. seranimata [[CCTCC AA 206006T]] was 24.1 %, and the average nucleotide identity (...							0	0	1									0	
966	00966-37252850-abstract.txt	37252850	strains	strain	AUTO:CGMCC%201.19360T	CGMCC 1.19360T	1566:1580	".... is proposed. The type strain was KLBMP 8922T (= [[CGMCC 1.19360T]] = NBRC 115572T).
"							0	0	1									0	
966	00966-37252850-abstract.txt	37252850	strains	strain	AUTO:KLBMP%208922T	KLBMP 8922T	63:74; 180:191; 476:487; 1186:1197; 1409:1420; 1551:1562	"...positive, aerobic actinomycete strain, designated [[KLBMP 8922T]], was isolated from a soil sample collected from w...; ...ing dolomite crust in Guizhou Province, PR China. [[KLBMP 8922T]] showed the 16S rRNA gene similarities to Yinghuan...; ...sing a polyphasic approach. The aerial mycelia of [[KLBMP 8922T]] formed spore chains, and spores were cylindrical ...; ...igital DNA-DNA hybridization (dDDH) value between [[KLBMP 8922T]] and Y. seranimata CCTCC AA 206006T was 24.1 %, an...; ...axonomic and phylogenetic characteristics, strain [[KLBMP 8922T]] represents a novel species of the genus Yinghuang...; ...ia soli sp. nov. is proposed. The type strain was [[KLBMP 8922T]] (= CGMCC 1.19360T = NBRC 115572T).
"							0	0	1									0	
966	00966-37252850-abstract.txt	37252850	strains	strain	AUTO:M24DS4T	M24DS4T	351:358	...sis VN07A0015T (98.3 %) and Yinghuangia aomiensis [[M24DS4T]] (98.2 %). The taxonomic status of this strain was...							0	0	1									0	
966	00966-37252850-abstract.txt	37252850	strains	strain	AUTO:NBRC%20115572T	NBRC 115572T	1583:1595	"...e type strain was KLBMP 8922T (= CGMCC 1.19360T = [[NBRC 115572T]]).
"							0	0	1									0	
966	00966-37252850-abstract.txt	37252850	strains	strain	AUTO:VN07A0015T	VN07A0015T	305:315	... CCTCC AA 206006T (98.7 %), Yinghuangia catbensis [[VN07A0015T]] (98.3 %) and Yinghuangia aomiensis M24DS4T (98.2 ...							0	0	1									0	
966	00966-37252850-abstract.txt	37252850	study_taxa	taxon_candidate	AUTO:Yinghuangia%20aomiensis	Yinghuangia aomiensis	329:350	...%), Yinghuangia catbensis VN07A0015T (98.3 %) and [[Yinghuangia aomiensis]] M24DS4T (98.2 %). The taxonomic status of this st...							0	1	0				NCBITaxon:676205	NCBITaxon:676205	Yinghuangia aomiensis	biolink:OrganismTaxon	name	11	out:biolink:subclass_of:NCBITaxon:2805681|out:METPO:2000517:mediadive.medium:65|out:METPO:2000517:mediadive.medium:J43|out:biolink:has_phenotype:METPO:1000698|out:biolink:has_phenotype:METPO:1000430
966	00966-37252850-abstract.txt	37252850	study_taxa	taxon_candidate	AUTO:Yinghuangia%20catbensis	Yinghuangia catbensis	283:304	...Yinghuangia seranimata CCTCC AA 206006T (98.7 %), [[Yinghuangia catbensis]] VN07A0015T (98.3 %) and Yinghuangia aomiensis M24...							0	1	0				NCBITaxon:1167604	NCBITaxon:1167604	Yinghuangia catbensis	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:NBRC-107860|in:biolink:subclass_of:kgmicrobe.strain:VTCC-A-1889|in:biolink:subclass_of:kgmicrobe.strain:bacdive_167775|out:biolink:subclass_of:NCBITaxon:2805681
966	00966-37252850-abstract.txt	37252850	study_taxa	taxon_candidate	AUTO:Yinghuangia%20seranimata	Yinghuangia seranimata	233:255	...MP 8922T showed the 16S rRNA gene similarities to [[Yinghuangia seranimata]] CCTCC AA 206006T (98.7 %), Yinghuangia catbensis ...							0	1	0				NCBITaxon:408067	NCBITaxon:408067	Yinghuangia seranimata	biolink:OrganismTaxon	name	7	out:biolink:subclass_of:NCBITaxon:2805681|out:METPO:2000517:mediadive.medium:65|out:biolink:has_phenotype:METPO:1000430|in:biolink:subclass_of:kgmicrobe.strain:CCTCC-AA-206006|in:biolink:subclass_of:kgmicrobe.strain:DSM-41883
966	00966-37252850-abstract.txt	37252850	study_taxa	taxon_candidate	AUTO:Yinghuangia%20soli	Yinghuangia soli	1492:1508	...ecies of the genus Yinghuangia for which the name [[Yinghuangia soli]] sp. nov. is proposed. The type strain was KLBMP 8...							0	1	0				NCBITaxon:2908204	NCBITaxon:2908204	Yinghuangia soli	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:CGMCC-1.19360|in:biolink:subclass_of:kgmicrobe.strain:NBRC-115572|in:biolink:subclass_of:kgmicrobe.strain:bacdive_170389|out:biolink:subclass_of:NCBITaxon:2805681
966	00966-37252850-abstract.txt	37252850	chemical_utilization_object	chemical	AUTO:galactose	galactose	606:615	...s. The whole-cell sugars were ribose, mannose and [[galactose]] with traces of glucose and xylose. The diagnostic...	AUTO:KLBMP%208922T	KLBMP 8922T	uses_for_growth	chemical_name	galactose	galactose	1	0	0	METPO:2000012	uses for growth	label	CHEBI:28260	CHEBI:28260	galactose	biolink:ChemicalEntity|biolink:SmallMolecule	name	3267	in:biolink:subclass_of:CHEBI:12936|out:biolink:subclass_of:CHEBI:33917|out:biolink:related_to:CHEBI:78675|out:biolink:has_chemical_role:CHEBI:78675|in:METPO:2000006:NCBITaxon:1002795
966	00966-37252850-abstract.txt	37252850	chemical_utilization_object	chemical	AUTO:glucose	glucose	631:638	...were ribose, mannose and galactose with traces of [[glucose]] and xylose. The diagnostic amino acids of the cel...	AUTO:KLBMP%208922T	KLBMP 8922T	uses_for_growth	chemical_name	glucose	glucose	1	0	0	METPO:2000012	uses for growth	label	CHEBI:17234	CHEBI:17234|CHEBI:42758|CHEBI:4167	glucose	biolink:ChemicalEntity|biolink:SmallMolecule	name	27450	out:biolink:subclass_of:CHEBI:33917|out:biolink:related_to:CHEBI:78675|out:biolink:has_chemical_role:CHEBI:78675|in:biolink:subclass_of:CHEBI:17634|in:METPO:2000006:NCBITaxon:1002795
